OPUIC,Stop name,Station abbreviation
8591561,"Muralto, Residenza Montana",
1106027,"Mietersheim,Hochschule Polizei",
8577696,"Vauderens, gare",
1106020,"Lahr (Schw), Ludwigstrasse",
8577936,"Staad (Grenchen), Staadstr.186",
1106014,"Langenwinkel, Eichholzstrasse",
8588149,"Biel/Bienne, Magglingenbahn",
1106008,"Kuhbach, Rathaus",
8591523,"Ascona, Solaria",
1202773,"Jochberg, Jochbergwald",
8591520,"Ascona, Monte Verità",
1202770,"Jochberg, Alpenhof",
8591511,"Ascona, Bagno pubblico",
1202762,"Mittersill, Bahnhof",
8571528,"Hasle-Rüegsau, Bahnhof",HABF
1202758,"Pass Thurn, Panoramabahn",
8508475,Isleten-Isenthal,ISLI
1202756,"Pass Thurn, Dietsteinhof",
8583238,"Arzo, Scuole",
1202750,"Auffach, Schatzbergbahn",
8516453,Bellinzona Sud,BELD
1108894,"Simbach (Inn), Bahnhof",
8592486,"Port, Porthof",
1202400,"Markt Sachsenburg, Bahnhof",
8585136,"Grindelwald, Alfa",
1202398,"Möllbrücke-Sachsenburg,Bahnhof",
8594477,"Andermatt, Kreisel Oberalp Süd",
1202396,"Spittal-Millstättersee,Bahnhof",
8585137,"Grindelwald, Spritzenhisi",
1202395,"Böckstein, Bahnhof",
8576529,"Grindelwald, Sand",
1202125,"Imst, Fabrikstrasse/Bauhof",
8576528,"Grindelwald, Rothenegg",
1202113,"Imst, Rastbühel",
8594313,"Grindelwald, Landi",
1107811,"Villmar, Rathaus",
8571549,"Ursenbach, Post",
1107806,"Weilburg, ZOB",
8571550,"Ursenbach, Hirsern",
1107794,"Oberstaufen, Willis Berg",
8508661,"Rüegsbach, Britternmatte",RUBM
1107791,"Steibis, Hössl Abzw.",
8573144,"Airolo, Pian Secco Belvédère",
1107781,"Oberstaufen, Konstanzer",
8507339,"S. Antonino, Matro",
1107765,"Oberstaufen, Am Girrenbach",
8589491,"Balerna, Prada",
1107760,"Ellwangen (Rot), GP Bus",
8577775,"Ecuvillens, église",
1401895,"Féternes, Cret de Vougron",
8571609,"Guttannen, Bänzlaui",
1107755,Roggenbeuren,
8508376,Brienz (See),BRZS
1106001,"Lahr (Schw), Kanadaring",
8582997,"Bellinzona, Business Center",
1105990,"Lahr (Schw), Heidenburgstrasse",
8596021,"Hünibach, Riedstrasse 24",
1105987,"Lahr (Schw), Goethestrasse",
8576723,"Biel/Bienne, Orpundplatz",BIOP
1105986,"Lahr (Schw), Gewerbl. Schulen",
8596047,"Oberhofen a. T., Tannacker 2",
1105981,"Schutterwald, West",
8577839,"Tafers, Am Kreuz",
1105979,"Langhurst, Süd",
8576420,"Brügg BE, Jura",
1105977,"Langhurst, Hanfbündtweg",
8578989,"Muralto, Lorio",
1105975,"Schutterwald, Im Kirchfeld",
8505453,"Losone, Posta",
1105974,"Ichenheim, Schule",
8575379,"Gandria, Strada",
1105973,"Ichenheim, Rheinstrasse",
8507333,"Gaggio, Paese",
1105967,"Ettenheimmünster, Altenheim",
8575912,"Rovio, Costa",
1105956,"Neuried, Altenheim Nord",
8577698,"Ursy, La Scie",
1105954,"Neuried, Altenheim Kirchstr.",
8575251,"Vico Morcote, Colombaio",
1105953,"Neuried, Altenheim Haselweg",
8505881,"Cademario, Belsito",
1202748,"Waidring, Unterwasser",
8579074,"Münsingen, Schützenhaus",
1202731,"Oberau (A), Endfelden",
8587828,"Kirchberg BE, Einkaufszentrum",KIEZ
1108887,"Hamburg, Max-Brauer-Allee",
8591514,"Ascona, Casa Angolo",
1300054,"Bolzano/Bozen, Autostazione",
8530980,Jochpass (Engstlensee),
1201465,"St. Anton am Arlberg, Bahnhof",
8576490,"Kirchberg BE, Bütikofenstrasse",KIBS
1202099,"Reith b.Seefeld, Information",
8586907,91 IA Barenco Dalpe,
1201869,"Wien, Friedensbrücke",
8570377,"Surpierre, poste",
1108047,"Fronreute, Mochenwanger Str.",
8576397,"Orvin, Cheval Blanc",
1108041,"Rot (Rot), Schule",
8594492,"Burglauenen, Bahnhof",
1401889,"Lugrin, Champs Poirier",
8516181,Solothurn [Gleis 21],SOAS
1401888,"Marin, Rimandon",
8508305,Brienz,BRZ
1107745,"Rickenbach (D), Altenschwand",
8530854,Eierschwand,
1107734,"Deggenhausertal, Hof Wagenberg",
8509098,Oberalp Hinter Börtli (Talst.),
1401884,"Thollon-les-Mémises, Off. Tour",
8576512,"Grindelwald, Kirche",
1107729,"Ravensburg, Krankenhaus",
8576522,"Grindelwald, Gaggi Säge",
1107727,"Ravensburg, Gewerbegeb. Erlen",
8571896,"La Neuveville, poste",
1107714,"Wolpertswende, Vorsee Ort",
8571566,"Gondiswil, Gemeindehaus",
1107709,"Nürnberg, Leipziger Platz",
8571542,"Heimisbach, Wagnershaus",HEWH
1107695,"Ebersbach, Altshauser Str.",
8575808,"Roncapiano, Paese",
1107694,"Ebersbach, Abzw. Geigelbach",
8573105,"Isenthal, Stettli",
1105935,"Windschläg, Windschläger Str.",
8577973,"Grenchen, Bergstrasse",
1105923,"Zunsweier, Am Wolfsbrunnen",
8582999,"Bellinzona, Cimitero",
1105918,"Elgersweier, Kreuzwegstrasse",
8596023,"Hünibach, Mülinenstrasse",
1105915,"Elgersweier, Gewerbegebiet/JVA",
8580594,"Riffenmatt, Kreuzung",
1105914,"Elgersweier, Mitte",
8587608,"Scheuren, Schulhaus",
1105900,"Lahr (Schw), Zalando",
8575653,"Peccia, Corgello",
1105898,"Lahr (Schw), Frachtpostzentrum",
8502910,"Trimstein, Schule",
1105890,"Lahr (Schw), Draisstrasse",
8571268,"Grund b. Gstaad, Lädeli",
1202115,"Imst, Am Rofen",
8505758,"Figino, Posta",
1202107,"Imst, Königskapelle",
8575318,"Lamone, Posta Vecchia",
1202105,"Imst, Druckerei Egger",
8507232,"Bioggio, Scuole",
1202094,"Kranebitten, Süd",
8575913,"Arogno, La Cassina",
1202724,"Niederau (A), Solitterer",
8504064,La Verrerie,VERI
1202721,"Niederau (A), Harfenwirt",
8517216,Kerzers Unterwerk,KZUW
1202712,"Going, Dorf",
8530987,Hääggen (Glogghüs),
1202710,"Going, Badesee",
8518027,Biel/Bienne Stellwerk,BISW
1202709,"Going, Astbergbahn",
8530867,Bidmi (Mägisalp),
1202435,"Tassenbach, Abzw. Lesachtal",
8584522,"Souboz, école GS",
1108027,"Königseggwald, Rathaus",
8530863,Beatenberg (Niederhornbahn),
1108022,"Oberessendorf, Rathaus",
8505950,Bellinzona DaX Arcobaleno,
1108009,Oberhäuser,
8519649,Givisiez dépôt,GIVD
1108005,"Röthenbach (Allg), Ortsmitte",
8505228,"Malleray, Ecole",
1108004,"Bad Camberg, Mauritiusstrasse",
8594472,"Andermatt, Gemeindehaus",
1107993,"Lübeck, Alexander-Fleming-Str.",
8587315,"Port, Dorf",
1107985,"Weener, Lüchtenborg Abzw.",
8576406,"Vauffelin, poste",
1107969,"Leer (Ostfriesl), Ehrlenholtz",
8589969,"Vauffelin, Champs-Verlets",
1107835,"Arfurt, Bürgerhaus",
8587367,"Röthenbach b. H., Rest. Post",RHRP
1107834,"Weilburg, Krankenhaus",
8507494,Därligen,DAE
1107817,"Aumenau, Feldstrasse",
8531461,Gastlosen,
1107810,"Niederbrechen, Schule",
8508659,"Wyssachen, Dorf",WYPO
1107786,"Steibis, Aach",
1107777,"Knechtenhofen, Bahntunnel",
8510177,"Weggis, Hertenstein",
8510174,"Weggis, Lido",
1107179,Luditsweiler,
1105856,"Schuttern, Oberdorf",
1107171,"Heratskirch, Ort",
1105842,"Heiligenzell, Benzengarten",
1107162,"Berg (RV), Abzw. Matzenhofen",
1105575,"Mannheim, Fernmeldeturm",
1401861,"Fillière, Le Vuaz",
1105574,"Mannheim, Fahrlach",
1401860,Bocquerat (Héry-sur-Alby),
1105569,"Mannheim, Collini-Center",
1106931,Zaisenhofen,
1202915,"Linz/Donau, Unionkreuzung",
1106930,Wuchzenhofen,
1202702,"Ellmau, Gh Ellmauer Hof",
1106927,Wolferazhofen,
1202699,"Scheffau, Blaiken",
1106684,"Pfullendorf, Härleschule",
1202693,"Söll Bocking, Alte Schule",
1105484,"Karlsruhe, Kühler Krug",
1202686,"Söll, Kreisverkehr",
1105481,"Forchheim, Akazienweg",
1202683,"Bruckhäusl, Mariahofweg",
1105479,"Forchheim(Brsg),Raiffeisenbank",
1202681,"Itter/Tirol, Am Grünholzbach",
1105465,"Karlsruhe, Grashofstrasse",
1202680,"Itter/Tirol, Dorfplatz",
1105462,"Daxlanden, Nussbaumweg",
1100452,"Niederrotweil, Kirche",
1107586,"Schwenningen, Rottweiler Hof",
1202388,"Taxenbach-Rauris, Bahnhof",
1107578,"Wilhelmsdorf, Höhreute",
1107952,"Kassel, Kirchgasse",
1107574,"Wilhelmsdorf, Rimmersberg",
1107951,"Kassel, Friedrichsplatz",
1107568,"Deggenhausertal, Zühnehof",
1107942,"Kassel, Königsplatz",
1107564,"Niefern, Neuer Weg",
1107926,"Mühlhausen (KN), Im Kai",
1107554,"Calmbach, Bahnhof",
1107922,"Mooshausen, Haslacher Strasse",
1105224,"Bad Saulgau, ZOB Schulzentrum",
1107908,"Unterwaldhausen, Kirchstrasse",
1105209,"Biberach (Riss), Polizei/BSZ",
1107899,"Wald (Hohenz), Haagäcker",
1105204,"Kirchheim (Schwab), Spöck",
1107898,"Grünwangen, Ortsmitte",
1105190,"Blasiwald, Lochweg",
1107896,"Wald (Hohenz), Glashütte",
1105186,"Schluchsee, Riesenbühl",
1107774,"Hinterreute, Abzw. Hopfen",
1105178,"Neustadt, UNRUH-HAUS",
1107766,"Oberstaufen, Am Silberbühl",
1105170,"Illmensee, Friedhof",
1107758,"Eichen (WT), Ortsmitte",
1105168,"Illmensee, Volzen",
1107752,"Egelsee, Autobahnbrücke",
1106739,"Ochsenhausen, Grieser",
1105543,"Söllingen, Rathaus",
1106738,"Ochsenhausen, Liebherr",
1105536,"Leopoldshafen, Frankfurter Str",
1106725,"Pfullendorf, Wattenreute",
1105531,"Eggenstein, Süd",
1106724,"Pfullendorf, Äusseres Härle",
1202905,"Linz/Donau, Hauptplatz",
1106709,"Pfullendorf, Seepark",
1106708,"Pfullendorf, Sechslindenöschle",
1106695,"Pfullendorf, Mottschiess",
1107150,"Berg (RV), Sonntagen",
1107139,"Mengen, Sonnenlugerschule",
1107134,"Schallstadt, Bahnhof",
1107121,"Mieterkingen, B32",
1107119,"Marbach (Baden), Mitte",
1107117,"Hundersingen, Friedhof",
1107110,"Rohrdorf (D), Dorfplatz",
1107106,"Heimenkirch, Hämmerle",
1106682,"Hippetsweiler, Pfullend. Str.",
1106679,"Pfullendorf, Heiligenbergerstr",
1106670,"Pfullendorf, Gaugelmühle",
1106667,"Schlatt(Hohenz), Bundesstrasse",
1106657,"Hechingen, Bahnhofstrasse",
1106652,"Gammertingen, Gewerbepark",
1106638,"Pfullendorf, Zell Kirchberg",
1106637,"Pfullendorf, Weihwanger Str.",
1106420,"Murrhardt, Bahnhof",
1105611,"Horgenzell, Luft",
1105439,"Karlsruhe, Studentenhaus",
1105427,"Waldstadt, Im Eichbäumle",
8510052,"Seewen SZ, Seewenfeld",
1105414,"Hagsfeld, Fächerbad",
1105410,"Karlsruhe, Gottesauer Pl./BGV",
1105395,"Bad Wurzach, Brugg Kapelle",
1105164,"Illmensee, Kern",
1202454,"Lienz/Osttirol, Hochschoberstr",
1105151,"Langenargen, Hallenbad",
1105129,"Bad Wurzach, Christbrand",
1105118,"Wangen (Allg), St. Stephanus",
1202441,"Mittewald/Drau, Siedlung",
1108869,"Endersbach, Bahnhof",
1202419,"Dölsach, Gh Kreuzwirt",
1108868,"Rommelshausen, Bahnhof",
1108147,"Kempten (D), ZUM",
1401898,"Lugrin, Carrefour Roseire",
1108124,"Altusried, Einsiedeln",
1108182,"Immenstadt, Zellers",
1108123,"Altusried, Binzen",
1107080,"Isny, Gumpeltshofen",
1107078,"Bolsternang, Überruh",
1108120,"Altusried, Rathausplatz",
1107074,"Isny, Beuren Abzw. Seeweg",
1107071,"Kempten (D), Steufzger Strasse",
1108118,"Sulzburg, Laufen Brunnen",
8510040,"Thayngen, Silberberg",
8586439,"Riddes, rte Cantonale",
1108117,"Schopfheim, An der Halden",
1105388,"Bad Wurzach, Bechtinger",
1108094,"Scheidegg, Kurhaus",
1105386,"Bad Wurzach, Post",
1202080,"Rietz in Tirol, Dürre",
1105372,"Bruchsal, Schlachthof",
1202029,"Steindorf/Strasswalchen, Bhf",
1105371,"Bruchsal, Mantel",
1202028,"Strasswalchen, Thalham",
1105358,"Bruchsal, Bahnhof",
1202027,"Strasswalchen, Bahnhof",
1105345,"Wössingen, Durlacher Allee",
1105342,"Durlach, Ochsentorstrasse",
1105334,"Durlach, Auerstr./Dr. Schwabe",
1202092,"Hall in Tirol-Thaur, Bahnhof",
1202070,"Oetz, Posthotel Kassl",
8510185,"Delémont, centre sportif",
1105836,"Offenburg, Messe-/Eislaufhalle",
8574333,"Trübbach, Haus Dr. Sulser",
1105830,"Offenburg, Marlener Strasse",
1105824,"Zell-Weierbach, Riedle",
1202382,"Matrei/Osttirol, Abzw. Gruben",
1105808,"Offenburg, Laubengasse",
1105803,"Offenburg, Pflege-/Therapiez.",
1202361,"Oberndorf/Tirol, Eberhartling",
1105801,"Offenburg, Zeller Strasse",
1108867,"Rostock, Hauptbahnhof/ZOB",
1202349,"Schaftenau, Gewerbegebiet",
1108172,"Immenstadt, AlpseeOutlet",
1202338,"Münster/Inn, Habach",
1108166,"Immenstadt, Hofgarten",
1202530,"Vöcklabruck, Bahnhof",
1108161,"Immenstadt, Bühl B308",
1108043,"Ertingen, Schulzentrum",
1401896,"Thonon-l-Bains, Pl des Arts Q5",
1104959,"Wyhlen, Siedlung",
1104950,"Wyhlen, Hebelschule",
1401857,"St-Louis, Saint-Exupéry",
1105602,"Neuostheim, Maimarkt",
1105592,"Neuhermsheim, SAP Arena (S)",
1105591,"Mannheim,Luisenpark/Technoseum",
1105586,"Mannheim, Rathaus/REM",
1105318,"Rümmingen, Schule",
1105317,"Binzen (Kr LÖ), Schule",
1105309,"Bad Waldsee, Pfändle",
1105294,"Bad Waldsee, Steinacherstrasse",
1105287,Mennisweiler,
1105278,"Bad Waldsee, Hittisweilerstr.",
8576674,"Trub, Twärenbrücke",TBTB
1105276,"Bad Waldsee, Hittelkofen",
8583741,"Cadenazzo, Chiesa",
1105273,"Haisterkirch, Kindergarten",
8575145,"Paudo, Giro Trebbie",
1107392,"Kressbronn, Seegarten",
8575188,"Gorduno, San Carpoforo",
1201853,"Nauders, Abzw. Martina",
8502625,"Claro, San Nazzaro",
1108862,"Dortmund, Hauptbahnhof",
8505165,Andermatt,AND
1108853,"Bad Schussenried, Martinsesch",
8516699,Erstfeld Nord (Abzw),ERNA
1107672,"Brochenzell, Schule",
8500247,Hauenstein Süd (Spw),HBTS
1107660,"Deggenhausertal, Lindenberghof",
8571943,"Châtelat, village",
1107656,"Ravensburg, Dreiländerring",
8587805,"Kerzers, Reservoirweg",
1107654,"Deggenhausertal, Höge",
8588467,"Burgdorf, Bleichimatt",BDBT
1107651,"Kleinschönach, Pfullend. Str.",
8596031,"Hilterfingen, Hünibachstrasse",
1107639,"Herdwangen, Vorstadt",
8504647,Zollhaus FR,
1107068,"Lindau (D), Niederhaus",
8580702,"Bioggio, Cavezzolo",
1107064,"Oberreitnau, Marienplatz",
8582392,"Bedigliora, Scuola Media",
1107062,"Lindau (D), Sportplatz/Zech",
8506435,"St. Stephan, Grodey",
1107051,"Lindau (D), Bodenseeresidenz",
8506504,"St. Stephan, Bleiki",
1107045,"Kempten (D), Frühling Strasse",
8578888,Avegno di fuori,
1107043,"Lindau (D), Eggatsweiler Abzw.",
8575882,Veglia di Peccia,
1106925,"Winterstetten, Jörger",
8508874,"Diessbach bei Büren, Dorf",
1106924,"Wielazhofen, Wartehäuschen",
8578895,"Maggia, Ospedale",
1106922,"Leutkirch, Weiherweg",
8505497,Palagnedra,PALG
1106916,Unterösch,
8585887,92 Garage Barbengo,
1106915,"Leutkirch, Ziegelstadel",
8586921,92 IA Malcant Cademario,
1106913,"Leutkirch, Zeppelinstrasse Süd",
8581756,"Odogno, Piana",
1106910,"Unterzeil, Brücke",
8504978,"Promasens, église",
1106909,"Unterzeil, Attenhof",
8519312,Tavannes [voie étroite],TACJ
1106903,"Leutkirch, Stadtweiher",
8508003,Hindelbank,HBK
1106902,"Leutkirch, Berghof",
8504796,"Corserey, anc. poste",
1106900,"Leutkirch, Schulzentrum",
8531016,Innerwengen,
1106893,"Leutkirch, Rinnebühl I",
8575822,"Vacallo, Piazza",
1106891,"Leutkirch, Riedlings",
8507380,Grindelwald,GRIN
1105267,"Bad Waldsee, Fa. Mast/Holzstr.",
8531469,Brusada,
1105259,"Bad Waldsee, Steinstrasse",
8587103,"Fribourg, Vieux-Chênes",
1105247,"Mengen, Bahnhof",
8588592,"Solothurn, Schwimmbad",
1105242,"Kluftern, Bahnhofstrasse",
8508189,"Eriswil, Station",ERST
1105241,"Unteressendorf, Bahnhof",
8588102,"Spiez, Ghei",
1105236,"Ostrach, Laubbach",
8575706,Deggio,
1107366,"Fronhofen, Rathaus",
8507394,Mülenen (Niesenbahn),
1107355,"Baienfurt, Rainpadent",
8504306,Cortébert,CO
1107350,"Niederbiegen, Bahnhof",
8504118,Sévaz (embr),SEVA
1107346,"Kanzach, Krone",
8596044,"Oberhofen a. T., Sonnenbühl 16",
1107342,"Fützen, Ort",
8518917,Ob.Hauensteintunnel Portal Süd,OHTS
1107336,"Riedböhringen, Schule",
8507897,"Wilderswil, Lehngasse",
1107325,"Reiselfingen, Gässle",
8507996,"Adelboden, Ausserschwand",
1107319,"Göschweiler, Aussiedlerhof",
8576704,"Signau, Bahnhof",SIBF
1107316,"Kluftern, Rathaus",
8504983,"Ried b. Kerzers, Post",
1202375,"Maishofen-Saalbach, Bahnhof",
8575305,"Carabbia, Al Canvetto",
1202366,"Unteroberndorf, Ortsmitte",
8531259,Maroggia (lago),
1202297,"Hopfgarten i.B., Weiler Gries",
8580746,"Bioggio, Centro Commerciale",
1202294,"Hopfgarten i.B., Haslau",
8505914,"Loco, Paese",
1107627,"Blitzenreute, Engel",
8504692,"Rue, ville",
1107622,"Salem-Beuren, Adler",
8504600,"Fuyens, laiterie",
1107620,Bettenreute,
8589240,"Lenk, Litte",
1107611,"Markdorf, Bergheim",
8507979,"Zimmerwald, Post",
1107022,"Lenzkirch, Freibad",
8590401,"Oberhofen a. T., Tannackerstr.",
1107013,"Lenzkirch, Sommerberg",
8507383,Lütschental,LUEL
1107011,"Lenzkirch, Saig Schloss Urach",
8502901,"Distributore Socar, Bellinzona",
1107007,"Lenzkirch, Saig Bärenhof",
8517074,Sisikon km,SKKM
1107004,"Ingoldingen, Winterstettendorf",
8516890,Biasca Ovest,BIAV
1106990,"Horgenzell, Abzw. Megetsweiler",
8571583,Lammi,
1104780,"Grenzach, Im Rippel",
8576515,"Grindelwald, Steinacher",
1106884,"Leutkirch, Nachtigallenweg",
8508375,Brienz Dorf,BRZD
1106883,"Leutkirch, Memminger Str.",
8504627,"Fribourg, Heitera",
1106878,"Leutkirch, Lauben",
8590420,"Olten, Friedhof",
1106876,"Leutkirch, Krähloweg",
8573106,"Göschenen, Bahnhof",GOEB
1106875,"Leutkirch, Kreiskrankenhaus",
8531471,Lago di Carì,
1106874,"Isgazhofen, Udora",
8587356,"Fribourg, Pont-Zaehringen",
1107302,"Aulendorf, Sandweg",
8576673,"Trub, Längengrund Säge",TBLS
1107291,"Aulendorf, Hexeneck",
8515663,Fribourg Nord,FRNO
1107283,Esbach,
8571962,Plain-Fahyn,
1107280,"Ebersbach, Aulendorfer Strasse",
8583354,"Unterschächen, Äbnet",
1107266,"Aulendorf, Abzw. Bühlstrasse",
8505915,"Bristen, Kohlplatz",
1107263,"Ostrach, Unterweiler Ortsmitte",
8505203,Rodi-Fiesso,RO
1202353,"Brixen im Thale, Gh Hoferwirt",
8530317,Luegli,
1202331,"Altmünster/Traunsee, Bahnhof",
8530316,Adelboden Geils (Luegli),
1202292,"Hopfgarten i.B., Abzw Penning.",
8581240,"Artore, Paese",
1202278,"Bad Fischau, Bahngasse",
8507732,"Hinterfultigen, Post",
1202250,"Dornach b.Grein, Bahnhof",
8516868,Münchringen,MUNC
1202150,"Matrei/Osttirol, Mittelschule",
8504477,Finsterhennen,FINS
1202149,"Matrei/Osttirol, Moos",
8583877,"Chiggiogna, Fusnengo",
1202086,"Hatting in Tirol, Dorfplatz",
8504946,"Bonnefontaine, village",
1107555,"Calmbach, Parkanlage",
8575904,"Campo (VMaggia), Ganelle",
1107543,"Fr'hafen, Bodensee-Airport",
8507215,"Losone, Canaa",
1106987,"Horgenzell, Abzw. Frauenacker",
8516892,Molincero Galleria Sud,MOGS
1106984,"Ravensburg, Polizeipräsidium",
8571676,"Milken, Dorf",
1106982,"Kressbronn, Rathaus",
8507891,"Blumenstein, Dorf",
1106981,"Ebenweiler, Rathaus",
8504816,"Villaz-St-Pierre, Le Vivier",
1106974,"Kisslegg, Unterriedgarten",
8504095,"Villargiroud, village",
1106964,"Kisslegg, Lutzhof",
8582871,"Niederwangen, Riedmoosbrücke",
1106954,"Hergatz, Schwarzenberg",
8507277,Matten i.S.,MATE
1106952,"Kisslegg, Immenried Hauptstr.",
8584804,91 IA Bellinzona Starnini,
1106143,"Kippenheim, Siedlung",
8581372,"Willigen, Klinik Reichenbach",
1106038,"Lahr (Schw), Roonstrasse",
8571586,Schwendiwald,
1106867,"Hinznang, Ortseingang",
8571599,"Innertkirchen, Mühletal",
1106857,"Leutkirch, Grünenbach",
8571594,"Aareschlucht, Ost",ASOS
1106852,"Gebrazhofen, Zollstrasse",
8530426,Bristen (Talstation),
1106848,"Friesenhofen, Kreuz",
8500219,Hägendorf Oberbau,HAEO
1107251,"Ostrach, Lausheim",
8579339,"Matten b. I., Mattenstrasse",
1107246,Eschendorf,
8578020,"Niederbuchsiten, Linde",
1107228,"Burgweiler, Zehntstrasse",
8581286,"Egerkingen, Zentrum",
1107216,"Ostrach, Am Käferberg",
8581287,"Egerkingen, Widenfeld",
1107210,"Hochberg, Krone",
8570535,Luggiwil,
1107205,"Bad Saulgau, Bondorf Kapelle",
8575775,"Morbio Inferiore, Pomera",
1107198,"Bad Saulgau, Seewattenstrasse",
8592492,"Vauffelin, Route de Plagne",
1202247,"Kitzbühel, Im Gries",
8576675,"Trub, Unterfeld",TBUF
1202239,"Kitzbühel, Fachmarktzentrum",
8588926,"Langnau i.E., Kreuzstrasse",LNKH
8588930,"Langnau i.E., Fansrütistrasse",LNFR
8591782,"Bellach, Hubel",
8591500,"Riva S. Vitale, Battistero",
8575724,Primadengo,
8507792,"Unterseen, St. Niklausen",
8582661,"Schwanden b. Brienz, Weid",
8576731,"Schwanden b. Brienz, Stocki",
8518543,Flüelen Unterwerk,FLUW
8581376,"Meiringen, Molki",
8588908,"Burgdorf, Gyrischachen",BDGN
8588911,"Burgdorf, Blattnerweg",BDBL
8576856,"Gwatt, Gwattstutz",
8587806,"Kerzers, Alte Oele",
8504783,"Liebistorf, Sternen",
8570540,"Gurmels, Dürrenberg",
8571400,"Englisberg, Eichholzacker",
8596033,"Hilterfingen, Spychertenstr.",
8594656,"Thörishaus, Liebewilstrasse",
8505481,Coglio,
8575558,"S. Nazzaro, Molinetto",
8575428,"Roveredo TI, Treggia",
8505602,"Alpe di Neggia, Bv. Trecciura",
8575448,"Bogno, Paese",
8588565,"Heimberg, Garage",
8557115,"Laupersdorf, Höngen",
8586057,"Canobbio, Scuola Media",
8591597,"Castagnola, Villa Favorita",
8591595,"Castagnola, Serenella",
8591587,"Brè, Paese",
8572228,"St. Pantaleon, bei den Tannen",
8515406,Interlaken Brünig (Gleisende),IOE
8576386,"Bönigen, Hauetenbach",
8507490,"Bönigen, Dorf",
8576641,"Matten b. I., Jungfraublick",
8504077,Gruyères,GRY
8575809,"Chiasso, Via Bossi",
8580061,"Mendrisio, Casa Anziani",
8578065,"Solothurn, Vorstadt",SOVS
8589215,"Lengnau BE, Schulhaus Dorf",
8576509,"Eriswil, Schulhaus",ERSH
8576672,"Trubschachen, Oelibrücke",TSOB
8593337,"Biel/Bienne, Gurnigelstrasse",
8589055,"Dornach, Hügelweg",
8588750,"Dornach, Goetheanum",
8582980,"Arbedo, Ponte Pacciaredo",
8581912,"Crémines, centre du village",CRCV
8519242,Birchiwaldtunnel,BIRT
8504947,"Lovens, village",
8500894,"Mont-Crosin, Le Sergent",
8594246,"Vaulruz, Croix-Verte",
8586633,"Bironico, Chiesa",
8575897,"Cerentino, Ponte per Corino",
8575532,"S. Nazzaro, Taverna",
8571461,"Büetigen, Ausserdorf",
8505131,"Distributore Tamoil, Lamone",
8530276,Metsch,
8577923,"Leuzigen, Dézaley",
8575884,"S. Carlo di Peccia, Paese",
8575483,"Berzona (Onsernone), Salei",
8591543,"Cevio, Visletto",
8579113,"Bönigen, Sand",
8504071,Lessoc,LES
8507946,"Beatenberg, Hohlen",
8571326,"Wilderswil, Boden",
8581590,"Buchegg, Blumenhaus",
8508716,"Unterramsern, Post",
