res_id,res_dt,train_nr,reserved,bp_from,bp_to,dep_soll
186778,09.08.21 11:58,1623,2,BI,BS,09.08.21 13:49
186779,09.08.21 15:46,1626,1,GN,BI,09.08.21 16:01
186780,08.08.21 21:44,1627,1,BI,BS,09.08.21 15:49
186781,07.07.21 17:23,1629,2,BI,BS,09.08.21 16:49
186782,09.08.21 13:10,1629,1,BI,BS,09.08.21 16:49
186783,02.08.21 21:57,1630,1,BS,BI,09.08.21 17:03
186784,02.08.21 12:57,1631,1,BI,BS,09.08.21 17:49
186785,09.08.21 17:44,1631,1,BI,MOU,09.08.21 17:49
186786,09.08.21 18:20,1632,1,BS,BI,09.08.21 18:03
186787,09.08.21 16:08,1633,2,BI,BS,09.08.21 18:49
186788,09.08.21 17:37,1633,1,BI,BS,09.08.21 18:49
186789,09.08.21 21:38,1640,1,BS,BI,09.08.21 22:03
186790,10.08.21 05:29,504,1,YV,GE,10.08.21 05:54
186791,10.08.21 05:49,504,1,MOR,GE,10.08.21 06:18
186792,10.08.21 05:44,508,1,OL,SO,10.08.21 06:41
186793,10.08.21 06:27,508,1,OL,SO,10.08.21 06:41
186794,10.08.21 06:45,508,1,BI,MOR,10.08.21 07:16
186795,02.08.21 16:59,509,1,NE,ZUE,10.08.21 06:27
186796,10.08.21 00:27,509,1,LS,ZUE,10.08.21 05:43
186797,10.08.21 06:13,509,1,NE,AA,10.08.21 06:27
186798,09.08.21 11:40,510,1,ZUE,GE,10.08.21 07:04
186799,10.08.21 06:59,510,1,ZUE,AA,10.08.21 07:04
186800,10.08.21 07:35,510,1,OL,SO,10.08.21 07:41
186801,10.08.21 07:36,510,1,OL,SO,10.08.21 07:41
186802,08.08.21 14:35,511,1,SO,ZUE,10.08.21 08:01
186803,09.08.21 12:34,511,1,BI,ZUE,10.08.21 07:46
186804,10.08.21 06:43,511,1,YV,NE,10.08.21 07:07
186805,10.08.21 07:50,511,1,SO,OL,10.08.21 08:01
186806,09.08.21 16:27,512,1,ZUE,MOR,10.08.21 08:04
186807,10.08.21 08:45,512,2,SO,YV,10.08.21 08:58
186808,10.08.21 08:45,512,2,SO,YV,10.08.21 08:58
186809,06.08.21 09:49,513,3,YV,BI,10.08.21 08:07
186810,09.08.21 13:16,513,1,BI,SG,10.08.21 08:46
186811,09.08.21 22:49,513,1,MOR,YV,10.08.21 07:42
186812,10.08.21 08:22,513,1,NE,BI,10.08.21 08:27
186813,03.08.21 18:16,514,2,BI,GE,10.08.21 10:16
186814,04.08.21 19:28,514,1,ZUE,BI,10.08.21 09:04
186815,04.08.21 19:29,514,1,ZUE,BI,10.08.21 09:04
186816,04.08.21 20:42,514,1,ZUE,BI,10.08.21 09:04
186817,10.08.21 11:24,514,1,GE,GEAP,10.08.21 11:49
186818,04.08.21 16:37,514,2,ZUE,GE,10.08.21 09:04
186819,10.08.21 08:47,514,1,OL,BI,10.08.21 09:41
186820,04.08.21 16:37,514,2,ZUE,GE,10.08.21 09:04
186821,10.08.21 09:10,514,1,OL,BI,10.08.21 09:41
186822,10.08.21 09:12,514,1,OL,BI,10.08.21 09:41
186823,07.07.21 13:27,515,1,GE,BI,10.08.21 08:15
186824,08.08.21 18:22,515,2,GE,ZUE,10.08.21 08:15
186825,09.08.21 15:40,515,1,MOR,BI,10.08.21 08:42
186826,09.08.21 20:34,515,1,MOR,AA,10.08.21 08:42
186827,09.08.21 22:00,515,1,YV,BI,10.08.21 09:07
186828,08.08.21 12:26,516,1,SG,W,10.08.21 08:58
186829,09.08.21 08:57,516,2,ZUE,OL,10.08.21 10:04
186830,10.08.21 08:49,516,1,SG,ZUE,10.08.21 08:58
186831,10.08.21 09:03,516,1,ZUE,BI,10.08.21 10:04
186832,10.08.21 10:48,516,2,BI,GE,10.08.21 11:16
186833,10.08.21 11:04,516,1,SO,BI,10.08.21 10:58
186834,10.08.21 10:11,516,1,ZUE,GE,10.08.21 10:04
186835,08.08.21 08:07,517,2,YV,BI,10.08.21 10:07
186836,09.08.21 19:02,517,1,YV,AA,10.08.21 10:07
186837,10.08.21 11:18,517,1,OL,AA,10.08.21 11:20
186838,09.08.21 13:38,517,2,YV,NE,10.08.21 10:07
186839,10.08.21 10:42,518,1,ZUE,AA,10.08.21 11:04
186840,10.08.21 10:52,518,1,OL,MOR,10.08.21 11:41
186841,09.08.21 17:29,519,1,MOR,BI,10.08.21 10:42
186842,10.08.21 08:11,519,1,GE,NE,10.08.21 10:15
186843,10.08.21 10:51,519,1,YV,NE,10.08.21 11:07
186844,22.07.21 11:58,520,2,ZUE,BI,10.08.21 12:04
186845,22.07.21 11:59,520,1,ZUE,BI,10.08.21 12:04
186846,22.07.21 11:59,520,2,ZUE,BI,10.08.21 12:04
186847,10.08.21 11:32,520,1,ZUE,OL,10.08.21 12:04
186848,08.07.21 13:15,521,1,GE,OL,10.08.21 11:15
186849,07.08.21 19:33,522,1,BI,NE,10.08.21 14:16
186850,07.08.21 19:47,522,1,BI,NE,10.08.21 14:16
186851,10.08.21 11:58,522,1,ZUE,YV,10.08.21 13:04
186852,10.08.21 11:58,522,1,ZUE,YV,10.08.21 13:04
186853,09.08.21 21:11,523,3,SO,ZUE,10.08.21 14:01
186854,10.08.21 09:18,523,1,ZUE,SG,10.08.21 15:03
186855,10.08.21 12:06,523,1,GE,NE,10.08.21 12:15
186856,10.08.21 13:25,523,1,BI,ZUE,10.08.21 13:46
186857,10.08.21 13:44,523,1,SO,AA,10.08.21 14:01
186858,09.08.21 12:07,524,1,SG,SO,10.08.21 12:58
186859,10.08.21 15:04,524,1,BI,NE,10.08.21 15:16
186860,10.08.21 15:16,524,2,NE,YV,10.08.21 15:34
186861,09.08.21 10:23,525,3,SO,ZUE,10.08.21 15:01
186862,10.08.21 14:28,525,2,BI,AA,10.08.21 14:46
186863,10.08.21 11:15,526,1,NE,GEAP,10.08.21 16:34
186864,10.08.21 14:17,526,2,OL,SO,10.08.21 15:41
186865,10.08.21 14:30,526,1,OL,YV,10.08.21 15:41
186866,10.08.21 15:23,526,1,NE,GE,10.08.21 16:34
186867,10.08.21 16:57,526,1,MOR,GE,10.08.21 17:18
186868,10.08.21 17:06,526,1,GE,GEAP,10.08.21 17:49
186869,10.08.21 16:20,526,1,NE,YV,10.08.21 16:34
186870,10.08.21 07:20,527,1,BI,ZUE,10.08.21 15:46
186871,10.08.21 09:59,527,1,YV,ZUE,10.08.21 15:07
186872,10.08.21 14:10,527,1,MOR,BI,10.08.21 14:42
186873,10.08.21 15:45,527,1,SO,ZUE,10.08.21 16:01
186874,10.08.21 16:05,527,1,SO,ZUE,10.08.21 16:01
186875,10.08.21 16:08,527,1,OL,ZUE,10.08.21 16:20
186876,10.08.21 16:11,527,1,OL,ZUE,10.08.21 16:20
186877,08.08.21 11:09,528,1,OL,SO,10.08.21 16:41
186878,08.08.21 11:17,528,1,OL,SO,10.08.21 16:41
186879,10.08.21 15:59,528,1,AA,BI,10.08.21 16:30
186880,10.08.21 16:44,528,1,NE,YV,10.08.21 17:34
186881,10.08.21 14:44,529,1,GE,MOR,10.08.21 15:15
186882,10.08.21 16:12,529,1,BI,SO,10.08.21 16:46
186883,10.08.21 16:31,529,1,SO,OL,10.08.21 17:01
186884,07.08.21 09:47,530,1,ZUE,GE,10.08.21 17:04
186885,10.08.21 16:58,530,1,ZUE,AA,10.08.21 17:04
186886,10.08.21 15:19,531,1,YV,SO,10.08.21 17:07
186887,10.08.21 15:20,531,1,YV,SO,10.08.21 17:07
186888,10.08.21 15:46,531,1,YV,OL,10.08.21 17:07
186889,10.08.21 16:20,531,2,MOR,YV,10.08.21 16:42
186890,10.08.21 17:22,531,1,NE,BI,10.08.21 17:27
186891,09.08.21 18:28,532,1,AA,SO,10.08.21 18:30
186892,09.08.21 18:29,532,1,AA,SO,10.08.21 18:30
186893,28.07.21 17:57,533,2,GE,OL,10.08.21 17:15
186894,10.08.21 16:41,533,1,GE,SO,10.08.21 17:15
186895,10.08.21 18:53,533,1,SO,ZUE,10.08.21 19:01
186896,10.08.21 12:39,533,2,GE,ZUE,10.08.21 17:15
186897,10.08.21 16:55,533,1,MOR,ZUE,10.08.21 17:42
186898,10.08.21 16:47,534,1,ZUE,AA,10.08.21 19:04
186899,10.08.21 18:51,534,1,ZUE,AA,10.08.21 19:04
186900,09.08.21 21:10,534,1,ZUE,NE,10.08.21 19:04
186901,09.08.21 21:11,534,1,ZUE,NE,10.08.21 19:04
186902,09.08.21 21:11,534,1,ZUE,NE,10.08.21 19:04
186903,06.08.21 17:26,535,1,NE,ZUE,10.08.21 19:27
186904,06.08.21 17:34,535,1,NE,ZUE,10.08.21 19:27
186905,10.08.21 18:47,535,1,BI,ZUE,10.08.21 19:46
186906,10.08.21 19:37,535,1,BI,ZUE,10.08.21 19:46
186907,10.08.21 17:12,536,1,SO,BI,10.08.21 20:58
186908,10.08.21 19:30,536,1,OL,MOR,10.08.21 20:41
186909,10.08.21 21:11,536,1,NE,YV,10.08.21 21:34
186910,10.08.21 16:42,537,1,GE,ZUE,10.08.21 19:15
186911,10.08.21 16:43,537,1,GE,ZUE,10.08.21 19:15
186912,10.08.21 19:17,538,1,ZUE,BI,10.08.21 21:04
186913,10.08.21 16:16,539,2,GE,NE,10.08.21 20:15
186914,10.08.21 19:51,539,1,GE,BI,10.08.21 20:15
186915,10.08.21 20:36,539,1,NE,BI,10.08.21 21:27
186916,10.08.21 20:36,539,1,NE,BI,10.08.21 21:27
186917,10.08.21 21:38,541,1,MOR,ZUE,10.08.21 21:43
186918,09.08.21 07:08,659,1,LZ,BEL,10.08.21 06:19
186919,09.08.21 09:12,659,1,GD,BEL,10.08.21 06:49
186920,09.08.21 10:01,659,1,GD,LG,10.08.21 06:49
186921,09.08.21 16:59,659,1,BS,OL,10.08.21 05:03
186922,09.08.21 18:26,659,1,LZ,GD,10.08.21 06:19
186923,09.08.21 10:08,659,1,GD,BEL,10.08.21 06:49
186924,09.08.21 20:41,659,1,OL,FL,10.08.21 05:30
186925,09.08.21 22:31,659,1,GD,BEL,10.08.21 06:49
186926,08.08.21 20:28,663,1,LZ,BEL,10.08.21 08:19
186927,09.08.21 18:32,663,1,BS,BEL,10.08.21 07:03
186928,09.08.21 23:14,663,1,OL,LZ,10.08.21 07:30
186929,10.08.21 07:48,663,1,LZ,GD,10.08.21 08:19
186931,09.08.21 10:41,667,1,OL,LZ,10.08.21 09:30
186932,10.08.21 08:01,667,1,BS,GD,10.08.21 09:03
186933,10.08.21 10:01,667,1,GD,BEL,10.08.21 10:49
186934,09.08.21 15:56,668,2,LG,BS,10.08.21 08:02
186935,09.08.21 14:38,675,1,LZ,BEL,10.08.21 14:19
186936,10.08.21 12:33,675,1,OL,LZ,10.08.21 13:30
186937,08.08.21 11:09,680,1,LG,OL,10.08.21 14:02
186938,08.08.21 11:17,680,1,LG,OL,10.08.21 14:02
186939,10.08.21 12:36,680,1,LG,BS,10.08.21 14:02
186940,10.08.21 16:12,680,1,OL,BS,10.08.21 16:30
186941,10.08.21 08:46,680,2,BEL,LZ,10.08.21 14:18
186942,10.08.21 12:37,680,1,LG,BS,10.08.21 14:02
186943,10.08.21 15:30,680,1,LZ,OL,10.08.21 15:54
186944,10.08.21 18:22,683,1,LZ,BEL,10.08.21 18:19
186945,09.08.21 09:09,684,1,BEL,GD,10.08.21 16:18
186946,10.08.21 17:45,684,1,LZ,BS,10.08.21 17:54
186947,09.08.21 17:53,684,2,BEL,LZ,10.08.21 16:18
186948,08.08.21 22:12,688,1,LG,LZ,10.08.21 18:02
186949,10.08.21 13:10,688,1,BEL,GD,10.08.21 18:18
186950,10.08.21 19:41,688,1,LZ,BS,10.08.21 19:54
186951,08.08.21 12:29,692,2,LG,GD,10.08.21 20:02
186952,10.08.21 18:52,692,1,BEL,BS,10.08.21 20:18
186953,10.08.21 21:44,692,1,LZ,OL,10.08.21 21:54
186954,10.08.21 19:11,696,1,BEL,GD,10.08.21 22:18
186955,10.08.21 21:30,696,1,LG,BS,10.08.21 22:02
186956,10.08.21 21:32,696,1,LG,BS,10.08.21 22:02
186957,09.08.21 14:46,861,2,ZUE,BEL,10.08.21 07:05
186958,09.08.21 17:09,861,1,ZG,BEL,10.08.21 07:30
186959,10.08.21 05:34,861,1,ZUE,BEL,10.08.21 07:05
186960,10.08.21 07:00,861,1,ZUE,BEL,10.08.21 07:05
186961,07.08.21 12:57,865,1,ZUE,BEL,10.08.21 09:05
186962,08.08.21 14:37,865,1,ZUE,BEL,10.08.21 09:05
186963,08.08.21 14:37,865,1,ZUE,BEL,10.08.21 09:05
186964,09.08.21 20:27,865,1,ZG,GD,10.08.21 09:30
186965,10.08.21 08:28,865,1,GD,LG,10.08.21 09:49
186966,10.08.21 09:04,865,1,ZUE,GD,10.08.21 09:05
186967,04.08.21 19:29,866,1,BEL,ZUE,10.08.21 07:18
186968,08.08.21 13:44,866,1,BEL,ZUE,10.08.21 07:18
186969,25.05.21 11:23,869,1,GD,LG,10.08.21 11:49
186970,09.08.21 19:57,869,1,ZUE,BEL,10.08.21 11:05
186971,09.08.21 22:53,869,1,ZUE,BEL,10.08.21 11:05
186972,10.08.21 10:50,869,1,ZUE,GD,10.08.21 11:05
186973,10.08.21 10:07,869,1,ZUE,LG,10.08.21 11:05
186974,10.08.21 10:45,869,1,ZG,LG,10.08.21 11:30
186975,25.07.21 14:31,870,1,BEL,ZUE,10.08.21 09:18
186976,10.08.21 06:18,870,3,LG,GD,10.08.21 09:02
186977,08.08.21 16:25,873,3,ZUE,LG,10.08.21 13:05
186978,08.08.21 16:25,873,3,ZUE,LG,10.08.21 13:05
186979,09.08.21 22:39,873,1,ZG,BEL,10.08.21 13:30
186980,09.08.21 22:39,873,1,ZG,BEL,10.08.21 13:30
186981,10.08.21 11:49,873,1,ZG,GD,10.08.21 13:30
186982,10.08.21 13:00,873,1,GD,BEL,10.08.21 13:49
186983,10.08.21 11:53,873,1,ZG,GD,10.08.21 13:30
186984,10.08.21 08:04,874,3,LG,GD,10.08.21 11:02
186985,10.08.21 09:58,877,1,ZUE,BEL,10.08.21 15:05
186986,10.08.21 10:49,877,1,ZUE,BEL,10.08.21 15:05
186987,10.08.21 13:31,877,2,ZUE,LG,10.08.21 15:05
186988,10.08.21 10:15,878,1,BEL,ZUE,10.08.21 13:18
186989,10.08.21 12:19,878,1,BEL,ZUE,10.08.21 13:18
186990,10.08.21 15:45,881,1,ZUE,ZG,10.08.21 17:05
186991,08.08.21 22:43,882,2,BEL,ZUE,10.08.21 15:18
186992,09.08.21 16:49,882,1,GD,ZUE,10.08.21 16:15
186993,10.08.21 14:08,882,1,LG,ZG,10.08.21 15:02
186994,10.08.21 16:07,882,1,ZG,ZUE,10.08.21 16:32
186995,10.08.21 14:10,882,1,BEL,ZUE,10.08.21 15:18
186996,08.08.21 21:47,885,1,ZUE,LG,10.08.21 19:05
186997,10.08.21 17:03,885,1,ZUE,LG,10.08.21 19:05
186998,09.08.21 09:13,886,1,BEL,ZUE,10.08.21 17:18
186999,09.08.21 17:21,886,1,BEL,ZG,10.08.21 17:18
187000,10.08.21 10:50,886,1,BEL,GD,10.08.21 17:18
187001,10.08.21 17:13,886,1,GD,ZUE,10.08.21 18:15
187002,10.08.21 10:53,886,2,BEL,GD,10.08.21 17:18
187003,10.08.21 13:21,886,1,BEL,ZUE,10.08.21 17:18
187004,10.08.21 16:50,886,1,BEL,ZUE,10.08.21 17:18
187009,10.08.21 18:12,894,1,LG,ZUE,10.08.21 21:02
187010,10.08.21 18:12,894,2,LG,ZUE,10.08.21 21:02
187011,10.08.21 18:15,894,2,LG,ZUE,10.08.21 21:02
187012,10.08.21 19:24,894,1,BEL,ZG,10.08.21 21:18
187013,09.08.21 21:31,1506,1,NE,LS,10.08.21 07:03
187014,09.08.21 21:53,1506,1,BI,LS,10.08.21 06:45
187015,09.08.21 20:58,1507,1,W,SG,10.08.21 06:59
187016,10.08.21 05:42,1507,1,OEN,OL,10.08.21 05:46
187017,08.08.21 18:22,1508,1,BI,LS,10.08.21 07:45
187018,08.08.21 18:26,1508,2,BI,LS,10.08.21 07:45
187019,10.08.21 05:50,1508,1,ZUE,OL,10.08.21 06:30
187020,10.08.21 06:39,1508,1,OL,SO,10.08.21 07:02
187021,09.08.21 21:46,1509,1,SO,W,10.08.21 06:34
187022,09.08.21 12:43,1510,1,OL,YV,10.08.21 08:02
187023,10.08.21 07:43,1510,1,OEN,NE,10.08.21 08:14
187024,10.08.21 07:55,1510,1,SO,BI,10.08.21 08:26
187025,10.08.21 08:27,1510,1,NE,LS,10.08.21 09:03
187026,10.08.21 07:16,1511,1,OEN,ZUE,10.08.21 07:46
187027,04.08.21 13:55,1512,2,ZUE,BI,10.08.21 08:30
187028,09.08.21 09:56,1512,1,OL,BI,10.08.21 09:02
187029,09.08.21 10:25,1512,1,OL,BI,10.08.21 09:02
187030,09.08.21 18:06,1512,2,OL,BI,10.08.21 09:02
187031,10.08.21 08:03,1512,1,ZUE,BI,10.08.21 08:30
187032,09.08.21 22:29,1513,1,LS,NE,10.08.21 07:15
187033,10.08.21 06:57,1513,1,LS,YV,10.08.21 07:15
187034,10.08.21 08:23,1513,1,OL,ZUE,10.08.21 08:59
187035,09.08.21 15:14,1514,2,ZUE,YV,10.08.21 09:30
187036,09.08.21 18:39,1514,1,ZUE,SO,10.08.21 09:30
187037,09.08.21 16:43,1514,1,OL,BI,10.08.21 10:02
187038,09.08.21 16:47,1514,1,OL,BI,10.08.21 10:02
187039,09.08.21 08:01,1516,1,ZUE,SO,10.08.21 10:30
187040,09.08.21 10:19,1516,1,ZUE,BI,10.08.21 10:30
187041,10.08.21 10:23,1516,1,ZUE,BI,10.08.21 10:30
187042,06.08.21 20:14,1517,1,LS,SG,10.08.21 09:15
187043,06.08.21 20:16,1517,1,LS,SG,10.08.21 09:15
187044,10.08.21 01:20,1517,1,SO,OL,10.08.21 10:35
187045,08.08.21 14:15,1517,2,LS,SG,10.08.21 09:15
187046,09.08.21 18:19,1517,1,LS,BI,10.08.21 09:15
187047,10.08.21 01:26,1517,1,SO,OL,10.08.21 10:35
187048,02.08.21 11:33,1518,2,NE,LS,10.08.21 13:03
187049,09.08.21 17:57,1518,1,ZUE,OL,10.08.21 11:30
187050,09.08.21 13:45,1519,2,LS,OL,10.08.21 10:15
187051,09.08.21 14:25,1519,1,OL,ZUE,10.08.21 11:59
187052,10.08.21 09:31,1519,1,BI,ZUE,10.08.21 11:17
187053,09.08.21 12:09,1520,1,SG,SO,10.08.21 11:28
187054,09.08.21 12:10,1520,1,SG,SO,10.08.21 11:28
187055,09.08.21 12:11,1520,1,SG,SO,10.08.21 11:28
187056,10.08.21 13:21,1520,1,BI,LS,10.08.21 13:45
187057,09.08.21 15:52,1520,2,OL,YV,10.08.21 13:02
187058,10.08.21 08:48,1520,1,ZUE,BI,10.08.21 12:30
187059,08.08.21 00:55,1521,1,LS,GS,10.08.21 11:15
187060,10.08.21 10:36,1521,1,YV,BI,10.08.21 11:39
187061,09.08.21 16:12,1522,2,OL,YV,10.08.21 14:02
187062,10.08.21 09:13,1522,1,ZUE,BI,10.08.21 13:30
187063,10.08.21 12:54,1522,1,ZUE,OL,10.08.21 13:30
187064,10.08.21 13:26,1522,1,ZUE,OL,10.08.21 13:30
187065,10.08.21 11:57,1523,1,LS,YV,10.08.21 12:15
187068,09.08.21 10:50,1524,2,OL,YV,10.08.21 15:02
187069,10.08.21 13:14,1524,1,SG,ZUE,10.08.21 13:28
187070,10.08.21 14:03,1524,1,OL,GS,10.08.21 15:02
187071,10.08.21 15:17,1524,1,BI,YV,10.08.21 15:45
187072,09.08.21 13:38,1524,2,NE,YV,10.08.21 16:03
187073,10.08.21 08:49,1525,1,LS,NE,10.08.21 13:15
187076,10.08.21 17:14,1526,1,YV,LS,10.08.21 17:22
187077,10.08.21 14:23,1527,2,SO,ZUE,10.08.21 15:35
187078,09.08.21 14:30,1528,1,ZUE,OL,10.08.21 16:30
187079,10.08.21 17:39,1528,1,NE,YV,10.08.21 18:03
187080,10.08.21 18:16,1528,1,YV,LS,10.08.21 18:22
187081,10.08.21 15:07,1529,3,YV,ZUE,10.08.21 15:39
187082,10.08.21 17:25,1529,1,ZUE,SG,10.08.21 17:33
187083,06.08.21 12:22,1530,1,OL,LS,10.08.21 18:02
187084,06.08.21 18:24,1530,1,ZUE,LS,10.08.21 17:30
187085,08.08.21 22:15,1530,1,ZUE,SO,10.08.21 17:30
187086,10.08.21 16:15,1530,1,SG,ZUE,10.08.21 16:28
187087,10.08.21 16:28,1530,1,SG,W,10.08.21 16:28
187088,10.08.21 15:00,1531,1,LS,BI,10.08.21 16:15
187089,10.08.21 16:17,1531,1,YV,BI,10.08.21 16:39
187090,10.08.21 16:27,1531,1,YV,BI,10.08.21 16:39
187091,10.08.21 16:29,1531,1,SO,OL,10.08.21 17:35
187092,10.08.21 16:29,1531,1,SO,OL,10.08.21 17:35
187093,10.08.21 16:29,1531,1,SO,OL,10.08.21 17:35
187094,10.08.21 17:18,1531,1,GS,OL,10.08.21 17:26
187095,10.08.21 14:56,1532,1,SG,W,10.08.21 17:28
187096,08.08.21 14:35,1533,1,ZUE,W,10.08.21 19:33
187097,09.08.21 16:45,1533,1,LS,SG,10.08.21 17:15
187098,10.08.21 17:13,1533,1,GS,SO,10.08.21 18:26
187099,10.08.21 17:35,1533,1,NE,SO,10.08.21 17:59
187100,10.08.21 17:58,1533,1,BI,SO,10.08.21 18:17
187101,09.08.21 11:38,1534,1,ZUE,BI,10.08.21 19:30
187102,09.08.21 17:11,1534,2,SG,BI,10.08.21 18:28
187103,10.08.21 09:38,1535,1,BI,ZUE,10.08.21 19:17
187104,10.08.21 09:38,1535,1,BI,ZUE,10.08.21 19:17
187105,10.08.21 17:29,1535,1,LS,BI,10.08.21 18:15
187106,10.08.21 18:48,1535,1,BI,ZUE,10.08.21 19:17
187107,10.08.21 14:55,1535,1,BI,ZUE,10.08.21 19:17
187108,10.08.21 18:14,1535,1,LS,YV,10.08.21 18:15
187109,10.08.21 18:53,1535,1,BI,ZUE,10.08.21 19:17
187110,10.08.21 18:58,1535,1,BI,ZUE,10.08.21 19:17
187111,10.08.21 19:53,1536,1,ZUE,SO,10.08.21 20:30
187112,10.08.21 21:08,1536,1,BI,YV,10.08.21 21:45
187113,10.08.21 18:27,1537,2,LS,BI,10.08.21 19:15
187114,10.08.21 21:28,1538,1,ZUE,OL,10.08.21 21:30
187115,10.08.21 20:16,1539,2,YV,SO,10.08.21 20:39
187116,10.08.21 21:39,1541,1,BI,OL,10.08.21 22:17
187117,09.08.21 13:58,1606,1,YV,GE,10.08.21 06:53
187118,10.08.21 05:50,1606,1,BI,GEAP,10.08.21 06:16
187119,10.08.21 05:52,1606,1,MOU,GN,10.08.21 05:53
187120,10.08.21 06:46,1610,1,BS,DMT,10.08.21 07:03
187121,10.08.21 07:01,1610,1,BS,LFN,10.08.21 07:03
187122,10.08.21 07:34,1610,1,MOU,BI,10.08.21 07:53
187123,07.08.21 18:22,1611,1,BI,BS,10.08.21 07:49
187124,07.08.21 18:22,1611,1,BI,BS,10.08.21 07:49
187125,10.08.21 06:42,1611,1,BI,DMT,10.08.21 07:49
187126,10.08.21 07:45,1611,1,BI,GN,10.08.21 07:49
187127,06.08.21 09:51,1613,3,BI,LFN,10.08.21 08:49
187128,03.08.21 18:16,1614,2,BS,BI,10.08.21 09:03
187129,04.08.21 16:28,1614,2,BS,BI,10.08.21 09:03
187130,09.08.21 15:41,1615,1,BI,BS,10.08.21 09:49
187131,09.08.21 10:43,1616,2,BS,BI,10.08.21 10:03
187132,09.08.21 18:13,1616,1,BS,MOU,10.08.21 10:03
187133,09.08.21 22:23,1616,1,BS,DMT,10.08.21 10:03
187134,10.08.21 09:41,1616,1,BS,BI,10.08.21 10:03
187135,07.07.21 13:24,1617,1,BI,BS,10.08.21 10:49
187136,08.08.21 08:07,1617,2,BI,DMT,10.08.21 10:49
187137,10.08.21 11:00,1617,1,DMT,BS,10.08.21 11:23
187138,09.08.21 17:29,1619,1,BI,BS,10.08.21 11:49
187139,07.08.21 19:33,1622,1,BS,BI,10.08.21 13:03
187140,07.08.21 19:47,1622,1,BS,BI,10.08.21 13:03
187141,10.08.21 12:45,1622,1,BS,BI,10.08.21 13:03
187142,10.08.21 13:26,1623,1,DMT,BS,10.08.21 14:23
187143,10.08.21 14:11,1627,1,BI,BS,10.08.21 15:49
187144,10.08.21 15:45,1627,1,BI,BS,10.08.21 15:49
187145,10.08.21 15:06,1628,1,BS,BI,10.08.21 16:03
187146,10.08.21 16:46,1628,1,MOU,BI,10.08.21 16:53
187147,10.08.21 17:08,1629,1,DMT,BS,10.08.21 17:23
187148,10.08.21 17:00,1631,2,BI,BS,10.08.21 17:49
187149,10.08.21 17:36,1631,1,DMT,BS,10.08.21 18:23
187150,10.08.21 18:16,1631,1,DMT,BS,10.08.21 18:23
187151,06.08.21 16:56,1633,1,BI,LFN,10.08.21 18:49
187152,10.08.21 18:51,1634,1,BS,BI,10.08.21 19:03
187153,10.08.21 20:05,1635,1,DMT,BS,10.08.21 20:23
187154,10.08.21 19:51,1639,1,BI,LFN,10.08.21 21:49
187155,10.08.21 21:06,1641,1,BI,DMT,10.08.21 22:49
187156,11.08.21 06:31,505,1,W,SG,11.08.21 06:29
187157,07.08.21 17:18,508,1,AA,GE,11.08.21 06:30
187158,08.08.21 12:06,508,1,BI,GE,11.08.21 07:16
187159,08.08.21 12:09,508,1,BI,GE,11.08.21 07:16
187160,10.08.21 20:35,508,1,ZUE,BI,11.08.21 06:04
187161,11.08.21 05:19,508,1,AA,SO,11.08.21 06:30
187162,10.08.21 22:23,508,1,AA,MOR,11.08.21 06:30
187163,10.08.21 20:43,509,1,SO,OL,11.08.21 07:02
187164,11.08.21 06:15,509,1,OL,ZUE,11.08.21 07:20
187165,11.08.21 07:09,509,1,OL,ZUE,11.08.21 07:20
187166,10.08.21 15:53,510,1,ZUE,BI,11.08.21 07:04
187167,10.08.21 18:38,510,1,ZUE,NE,11.08.21 07:04
187168,11.08.21 06:06,510,1,OL,SO,11.08.21 07:41
187169,11.08.21 07:11,510,1,ZUE,GE,11.08.21 07:04
187170,09.08.21 22:12,511,1,NE,ZUE,11.08.21 07:27
187171,09.08.21 22:14,511,1,NE,ZUE,11.08.21 07:27
187172,09.08.21 22:14,511,1,NE,ZUE,11.08.21 07:27
187173,09.08.21 22:20,511,1,OL,ZUE,11.08.21 08:20
187174,09.08.21 22:22,511,1,OL,ZUE,11.08.21 08:20
187175,10.08.21 07:27,511,1,BI,ZUE,11.08.21 07:46
187176,11.08.21 07:41,511,1,BI,SO,11.08.21 07:46
187177,10.08.21 14:09,511,2,AA,ZUE,11.08.21 08:31
187178,11.08.21 08:17,511,1,OL,ZUE,11.08.21 08:20
187179,09.08.21 07:12,512,1,SG,NE,11.08.21 06:58
187180,09.08.21 17:36,512,1,OL,BI,11.08.21 08:41
187181,10.08.21 10:55,512,1,AA,BI,11.08.21 08:30
187182,10.08.21 11:17,512,1,NE,GE,11.08.21 09:34
187183,11.08.21 07:05,512,1,ZUE,AA,11.08.21 08:04
187184,10.08.21 13:58,512,2,W,NE,11.08.21 07:33
187185,11.08.21 06:50,512,1,OL,YV,11.08.21 08:41
187186,08.08.21 18:17,513,1,GE,ZUE,11.08.21 07:15
187187,09.08.21 16:53,513,2,NE,AA,11.08.21 08:27
187188,10.08.21 11:28,513,1,MOR,NE,11.08.21 07:42
187189,10.08.21 22:50,513,1,YV,NE,11.08.21 08:07
187190,10.08.21 18:56,513,1,BI,ZFH,11.08.21 08:46
187191,07.08.21 16:48,514,1,BI,GE,11.08.21 10:16
187192,08.08.21 21:45,514,1,ZUE,NE,11.08.21 09:04
